,發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
18871,108,9,12,9,34,2,05中正區,中正區市民高架道1段,0,1,3,B03,1,62.0,3.0,8.0,80,14.0,9.0
18872,108,9,16,8,15,2,05中正區,中正區林森南路39號口,0,1,1,B03,1,65.0,3.0,7.0,50,14.0,9.0
18873,108,9,16,8,15,2,05中正區,中正區林森南路39號口,0,1,2,C03,1,25.0,2.0,7.0,50,14.0,9.0
18874,108,9,16,8,15,2,05中正區,中正區林森南路39號口,0,1,3,C03,3,0.0,,7.0,50,14.0,9.0
18875,108,9,17,8,17,2,05中正區,中正區市民大道2段與天津街口,0,3,1,C03,1,24.0,3.0,6.0,40,4.0,2.0
18876,108,9,17,8,17,2,05中正區,中正區市民大道2段與天津街口,0,3,2,C03,1,30.0,2.0,6.0,40,4.0,2.0
18877,108,9,17,8,17,2,05中正區,中正區市民大道2段與天津街口,0,3,3,C03,2,22.0,2.0,6.0,40,4.0,2.0
18878,108,9,17,8,17,2,05中正區,中正區市民大道2段與天津街口,0,3,4,H02,2,30.0,2.0,6.0,40,4.0,2.0
18879,108,9,24,17,23,2,05中正區,中正區延平南路與愛國西路口,0,1,1,C03,2,30.0,2.0,8.0,50,4.0,2.0
18880,108,9,24,17,23,2,05中正區,中正區延平南路與愛國西路口,0,1,2,B03,1,67.0,3.0,8.0,50,4.0,2.0
18881,108,9,28,16,46,2,05中正區,中正區市民大道1段Y6出口,0,5,1,B01,1,57.0,3.0,6.0,40,14.0,9.0
18882,108,9,28,16,46,2,05中正區,中正區市民大道1段Y6出口,0,5,2,C03,1,30.0,2.0,6.0,40,14.0,9.0
18883,108,9,28,16,46,2,05中正區,中正區市民大道1段Y6出口,0,5,3,C03,1,24.0,2.0,6.0,40,14.0,9.0
18884,108,9,28,16,46,2,05中正區,中正區市民大道1段Y6出口,0,5,4,C03,1,19.0,2.0,6.0,40,14.0,9.0
18885,108,9,28,16,46,2,05中正區,中正區市民大道1段Y6出口,0,5,5,C03,1,32.0,2.0,6.0,40,14.0,9.0
18886,108,9,28,16,46,2,05中正區,中正區市民大道1段Y6出口,0,5,6,C03,2,26.0,2.0,6.0,40,14.0,9.0
18887,108,9,30,15,35,2,05中正區,中正區忠孝西路1段與館前路口,0,1,1,B02,1,59.0,3.0,6.0,50,4.0,1.0
18888,108,9,30,15,35,2,05中正區,中正區忠孝西路1段與館前路口,0,1,2,H01,1,22.0,2.0,6.0,50,4.0,1.0
18889,108,10,5,9,37,2,05中正區,中正區博愛路與長沙街1段口,0,1,1,C03,2,60.0,2.0,8.0,50,3.0,1.0
18890,108,10,5,9,37,2,05中正區,中正區博愛路與長沙街1段口,0,1,2,B03,1,44.0,3.0,8.0,50,3.0,1.0
18891,108,8,24,12,46,2,05中正區,中正區忠孝東路2段與新生南路1段口,0,1,1,A02,1,59.0,3.0,6.0,50,4.0,2.0
18892,108,8,24,12,46,2,05中正區,中正區忠孝東路2段與新生南路1段口,0,1,2,B03,2,53.0,2.0,6.0,50,4.0,2.0
18893,108,8,30,10,4,2,05中正區,中正區寶慶路45號對面,0,1,1,A04,1,42.0,3.0,8.0,50,14.0,9.0
18894,108,8,30,10,4,2,05中正區,中正區寶慶路45號對面,0,1,2,H02,1,81.0,2.0,8.0,50,14.0,9.0
18895,108,8,2,8,35,2,05中正區,中正區延平南路與愛國西路口口,0,1,1,B03,1,42.0,3.0,8.0,50,4.0,2.0
18896,108,8,2,8,35,2,05中正區,中正區延平南路與愛國西路口口,0,1,2,C03,1,36.0,2.0,8.0,50,4.0,2.0
18897,108,8,2,12,8,2,05中正區,中正區中山北路1段與市民大道2段口口,0,3,1,B03,1,36.0,3.0,8.0,40,14.0,9.0
18898,108,8,2,12,8,2,05中正區,中正區中山北路1段與市民大道2段口口,0,3,2,C03,1,17.0,2.0,8.0,40,14.0,9.0
18899,108,8,2,12,8,2,05中正區,中正區中山北路1段與市民大道2段口口,0,3,3,C03,1,38.0,2.0,8.0,40,14.0,9.0
18900,108,8,2,12,8,2,05中正區,中正區中山北路1段與市民大道2段口口,0,3,4,H02,1,16.0,2.0,8.0,40,14.0,9.0
18901,108,8,14,15,25,2,05中正區,中正區重慶南路1段與寶慶路口口,0,1,1,B01,1,54.0,3.0,8.0,50,14.0,9.0
18902,108,8,14,15,25,2,05中正區,中正區重慶南路1段與寶慶路口口,0,1,2,C03,2,50.0,2.0,8.0,50,14.0,9.0
18903,108,8,12,10,58,2,05中正區,中正區延平南路與開封街1段口,0,1,1,C03,2,56.0,2.0,8.0,50,4.0,1.0
18904,108,8,12,10,58,2,05中正區,中正區延平南路與開封街1段口,0,1,2,C03,1,18.0,3.0,8.0,50,4.0,1.0
18905,108,8,18,12,38,2,05中正區,中正區青島東路1號,0,1,1,B03,1,52.0,3.0,8.0,50,14.0,8.0
18906,108,8,18,12,38,2,05中正區,中正區青島東路1號,0,1,2,C04,1,53.0,2.0,8.0,50,14.0,8.0
18907,108,8,22,22,15,2,05中正區,中正區貴陽街1段與公園路口,0,1,1,C03,1,18.0,3.0,8.0,50,4.0,1.0
18908,108,8,22,22,15,2,05中正區,中正區貴陽街1段與公園路口,0,1,2,C03,2,22.0,2.0,8.0,50,4.0,1.0
18909,108,9,4,18,30,1,05中正區,中正區林森南路地下道北往南,1,0,1,B03,2,46.0,3.0,8.0,50,7.0,9.0
18910,108,9,4,18,30,1,05中正區,中正區林森南路地下道北往南,1,0,2,C03,1,32.0,1.0,8.0,50,7.0,9.0
18911,108,9,18,11,44,2,05中正區,中正區新生南路1段106號前,0,1,1,C03,1,48.0,2.0,6.0,50,14.0,8.0
18912,108,9,18,11,44,2,05中正區,中正區新生南路1段106號前,0,1,2,B02,1,52.0,3.0,6.0,50,14.0,8.0
18913,108,9,24,9,40,2,05中正區,中正區貴陽街1段120號前,0,1,1,C03,1,19.0,2.0,8.0,50,14.0,9.0
18914,108,9,24,9,40,2,05中正區,中正區貴陽街1段120號前,0,1,2,B01,1,53.0,3.0,8.0,50,14.0,9.0
18915,108,9,24,13,3,2,05中正區,中正區仁愛路2段39號前,0,1,1,C03,1,29.0,2.0,8.0,50,14.0,9.0
18916,108,9,24,13,3,2,05中正區,中正區仁愛路2段39號前,0,1,2,B01,1,52.0,3.0,8.0,50,14.0,9.0
18917,108,9,25,14,17,2,05中正區,中正區臨沂街27巷與臨沂街14巷口口,0,1,1,C03,1,20.0,2.0,8.0,40,4.0,1.0
18918,108,10,4,18,26,2,05中正區,中正區凱達格蘭大道與懷寧街口,0,1,2,C03,1,51.0,2.0,8.0,50,14.0,7.0
18919,108,8,9,0,1,2,05中正區,中正區中華路1段29-2號,0,1,1,C03,1,69.0,2.0,6.0,50,14.0,9.0
18920,108,8,9,0,1,2,05中正區,中正區中華路1段29-2號,0,1,2,B03,1,22.0,3.0,6.0,50,14.0,9.0
18921,108,8,14,15,11,2,05中正區,中正區開封街1段35號,0,1,1,C03,1,30.0,2.0,8.0,50,14.0,9.0
18922,108,8,14,15,11,2,05中正區,中正區開封街1段35號,0,1,2,C03,1,33.0,3.0,8.0,50,14.0,9.0
18923,108,8,14,15,11,2,05中正區,中正區開封街1段35號,0,1,3,C03,1,24.0,3.0,8.0,50,14.0,9.0
18924,108,8,13,19,46,2,05中正區,中正區中山南路與信義路1段口,0,1,1,C03,1,30.0,3.0,7.0,50,5.0,1.0
18925,108,8,13,19,46,2,05中正區,中正區中山南路與信義路1段口,0,1,2,C03,1,27.0,2.0,7.0,50,5.0,1.0
18926,108,8,23,23,31,2,05中正區,中正區金山南路1段與信義路2段口,0,1,1,B01,1,50.0,3.0,8.0,50,4.0,2.0
18927,108,8,23,23,31,2,05中正區,中正區金山南路1段與信義路2段口,0,1,2,H01,2,30.0,2.0,8.0,50,4.0,2.0
18928,108,8,31,19,30,2,05中正區,中正區濟南路1段與林森南路口口,0,1,1,B03,1,73.0,3.0,8.0,50,4.0,2.0
18929,108,8,31,19,30,2,05中正區,中正區濟南路1段與林森南路口口,0,1,2,H01,1,30.0,2.0,8.0,50,4.0,2.0
18930,108,9,1,11,43,2,05中正區,中正區博愛路133號前,0,1,1,B03,1,51.0,3.0,8.0,50,14.0,9.0
18931,108,9,1,11,43,2,05中正區,中正區博愛路133號前,0,1,2,C03,1,51.0,2.0,8.0,50,14.0,9.0
18932,108,9,1,14,30,2,05中正區,中正區忠孝東路1段23號前,0,1,1,B03,1,48.0,3.0,8.0,50,14.0,8.0
18933,108,9,1,14,30,2,05中正區,中正區忠孝東路1段23號前,0,1,2,C03,1,22.0,2.0,8.0,50,14.0,8.0
18934,108,9,1,14,30,2,05中正區,中正區忠孝東路1段23號前,0,1,3,B03,1,66.0,4.0,8.0,50,14.0,8.0
18935,108,9,4,9,20,2,05中正區,中正區公園路與許昌街口口,0,1,1,C03,2,32.0,2.0,6.0,40,4.0,2.0
18936,108,8,10,16,19,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,2,1,B03,1,66.0,3.0,8.0,50,4.0,1.0
18937,108,8,10,16,19,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,2,2,C03,1,26.0,2.0,8.0,50,4.0,1.0
18938,108,8,10,16,19,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,2,3,H02,2,39.0,2.0,8.0,50,4.0,1.0
18939,108,8,11,17,25,2,05中正區,中正區重慶南路1段與襄陽路口口,0,2,1,B01,1,69.0,3.0,8.0,50,3.0,2.0
18940,108,8,11,17,25,2,05中正區,中正區重慶南路1段與襄陽路口口,0,2,2,C03,1,37.0,2.0,8.0,50,3.0,2.0
18941,108,8,11,17,25,2,05中正區,中正區重慶南路1段與襄陽路口口,0,2,3,H02,2,3.0,2.0,8.0,50,3.0,2.0
18942,108,8,30,8,46,2,05中正區,中正區忠孝西路2段與中華路1段口,0,1,1,C03,1,28.0,2.0,7.0,50,4.0,2.0
18943,108,8,30,8,46,2,05中正區,中正區忠孝西路2段與中華路1段口,0,1,2,C03,1,32.0,3.0,7.0,50,4.0,2.0
18944,108,8,30,8,30,2,05中正區,中正區中山南路與徐州路口,0,2,2,C03,1,18.0,2.0,7.0,50,4.0,1.0
18945,108,8,30,8,30,2,05中正區,中正區中山南路與徐州路口,0,2,1,C03,1,44.0,4.0,7.0,50,4.0,1.0
18946,108,8,30,8,30,2,05中正區,中正區中山南路與徐州路口,0,2,3,H02,1,18.0,2.0,7.0,50,4.0,1.0
18947,108,8,30,8,30,2,05中正區,中正區中山南路與徐州路口,0,2,4,C03,2,46.0,4.0,7.0,50,4.0,1.0
18948,108,9,7,6,7,2,05中正區,中正區市民大道1段168號,0,1,1,B01,1,62.0,3.0,8.0,40,14.0,9.0
18949,108,9,7,6,7,2,05中正區,中正區市民大道1段168號,0,1,2,C03,1,49.0,2.0,8.0,40,14.0,9.0
18950,108,9,4,9,20,2,05中正區,中正區公園路與許昌街口口,0,1,2,B01,1,53.0,3.0,6.0,40,4.0,2.0
18951,108,9,17,14,45,2,05中正區,中正區中山南路與徐州路口口,0,1,1,B03,1,25.0,3.0,8.0,50,4.0,2.0
18952,108,9,17,14,45,2,05中正區,中正區中山南路與徐州路口口,0,1,2,C03,1,26.0,2.0,8.0,50,4.0,2.0
18953,108,8,11,16,0,2,05中正區,中正區仁愛路2段11號,0,1,1,B01,1,58.0,3.0,8.0,50,14.0,9.0
18954,108,8,11,16,0,2,05中正區,中正區仁愛路2段11號,0,1,2,C03,1,22.0,2.0,8.0,50,14.0,9.0
18955,108,8,11,22,0,2,05中正區,中正區市民大道1段逸仙公園旁,0,2,1,C03,1,18.0,3.0,8.0,40,14.0,9.0
18956,108,8,11,22,0,2,05中正區,中正區市民大道1段逸仙公園旁,0,2,2,C03,1,25.0,2.0,8.0,40,14.0,9.0
18957,108,8,11,22,0,2,05中正區,中正區市民大道1段逸仙公園旁,0,2,3,H02,2,23.0,2.0,8.0,40,14.0,9.0
18958,108,9,3,15,20,2,05中正區,中正區忠孝東路1段2號,0,2,1,B12,1,56.0,3.0,8.0,50,14.0,9.0
18959,108,9,3,15,20,2,05中正區,中正區忠孝東路1段2號,0,2,2,C03,1,35.0,2.0,8.0,50,14.0,9.0
18960,108,9,3,15,20,2,05中正區,中正區忠孝東路1段2號,0,2,3,C03,1,20.0,2.0,8.0,50,14.0,9.0
18961,108,9,3,16,56,2,05中正區,杭州南路1段101巷與仁愛路2段14巷(杭州南路1段101巷12-1號前),0,1,1,B02,2,38.0,3.0,8.0,40,14.0,9.0
18962,108,9,3,16,56,2,05中正區,杭州南路1段101巷與仁愛路2段14巷(杭州南路1段101巷12-1號前),0,1,2,C03,1,50.0,2.0,8.0,40,14.0,9.0
18963,108,8,12,13,21,2,05中正區,中正區金山北路與八德路1段口,0,1,1,C03,2,23.0,2.0,7.0,50,4.0,1.0
18964,108,8,12,13,21,2,05中正區,中正區金山北路與八德路1段口,0,1,2,B03,1,29.0,3.0,7.0,50,4.0,1.0
18965,108,8,16,20,50,2,05中正區,中正區忠孝西路1段66號,0,1,1,A01,1,55.0,4.0,8.0,50,14.0,9.0
18966,108,8,16,20,50,2,05中正區,中正區忠孝西路1段66號,0,1,2,H02,1,82.0,2.0,8.0,50,14.0,9.0
18967,108,8,22,17,23,2,05中正區,中正區中山南路與徐州路口,0,2,1,C03,1,37.0,3.0,8.0,50,4.0,1.0
18968,108,8,22,17,23,2,05中正區,中正區中山南路與徐州路口,0,2,2,C03,1,20.0,2.0,8.0,50,4.0,1.0
18969,108,8,22,17,23,2,05中正區,中正區中山南路與徐州路口,0,2,3,C03,2,19.0,2.0,8.0,50,4.0,1.0
18970,108,8,24,13,37,2,05中正區,中正區市民大道3段與金山北路口,0,1,1,C03,2,29.0,2.0,6.0,40,4.0,2.0
18971,108,8,24,13,37,2,05中正區,中正區市民大道3段與金山北路口,0,1,2,,3,0.0,,6.0,40,4.0,2.0
18972,108,8,28,16,17,2,05中正區,中正區重慶南路1段126巷與重慶南路1段口,0,1,1,B01,1,63.0,3.0,8.0,50,3.0,1.0
18973,108,8,28,16,17,2,05中正區,中正區重慶南路1段126巷與重慶南路1段口,0,1,2,C03,1,33.0,2.0,8.0,50,3.0,1.0
18974,108,9,4,10,4,2,05中正區,中正區中山南路11號,0,1,1,C03,1,27.0,2.0,7.0,50,14.0,8.0
18975,108,9,4,10,4,2,05中正區,中正區中山南路11號,0,1,2,B01,1,60.0,3.0,7.0,50,14.0,8.0
18976,108,9,4,17,46,2,05中正區,中正區新生南路1段144號,0,1,1,B03,1,44.0,3.0,6.0,50,14.0,9.0
18977,108,9,4,17,46,2,05中正區,中正區新生南路1段144號,0,1,2,C03,1,36.0,2.0,6.0,50,14.0,9.0
18978,108,9,11,0,5,2,05中正區,中正區重慶北路1段與北平西路口,0,1,1,B03,1,50.0,3.0,8.0,50,4.0,2.0
18979,108,9,11,0,5,2,05中正區,中正區重慶北路1段與北平西路口,0,1,2,C03,1,59.0,2.0,8.0,50,4.0,2.0
18980,108,9,16,18,0,2,05中正區,中正區中山南路2巷,0,1,1,C03,2,23.0,2.0,8.0,50,14.0,9.0
18981,108,9,16,18,0,2,05中正區,中正區中山南路2巷,0,1,2,C03,1,16.0,3.0,8.0,50,14.0,9.0
18982,108,9,17,8,20,2,05中正區,中正區中華路1段與長沙街1段口,0,1,1,F01,2,57.0,2.0,1.0,25,15.0,20.0
18983,108,9,17,8,20,2,05中正區,中正區中華路1段與長沙街1段口,0,1,2,,3,0.0,,1.0,25,15.0,20.0
18984,108,9,18,15,0,2,05中正區,中正區濟南路1段2-2號,0,1,1,B03,1,59.0,3.0,6.0,50,14.0,9.0
18985,108,9,18,15,0,2,05中正區,中正區濟南路1段2-2號,0,1,2,C03,1,38.0,3.0,6.0,50,14.0,9.0
18986,108,9,18,15,0,2,05中正區,中正區濟南路1段2-2號,0,1,3,H02,2,8.0,2.0,6.0,50,14.0,9.0
18987,108,9,21,16,55,2,05中正區,中正區中山南路21號,0,1,1,C03,1,29.0,2.0,6.0,50,14.0,9.0
18988,108,9,21,16,55,2,05中正區,中正區中山南路21號,0,1,2,C03,1,42.0,3.0,6.0,50,14.0,9.0
18989,108,9,21,16,55,2,05中正區,中正區中山南路21號,0,1,3,H03,1,24.0,3.0,6.0,50,14.0,9.0
18990,108,9,23,8,30,2,05中正區,中正區館前路6號,0,1,1,F01,1,64.0,3.0,8.0,25,14.0,9.0
18991,108,9,23,8,30,2,05中正區,中正區館前路6號,0,1,2,H01,1,30.0,2.0,8.0,25,14.0,9.0
18992,108,9,23,9,55,2,05中正區,中正區市民大道2段與林森北路口,0,1,1,C03,2,50.0,3.0,8.0,40,4.0,1.0
18993,108,9,23,9,55,2,05中正區,中正區市民大道2段與林森北路口,0,1,2,C03,1,29.0,2.0,8.0,40,4.0,1.0
18994,108,9,3,16,25,2,05中正區,中正區徐州路臺大醫院側門,0,1,1,C03,2,61.0,2.0,8.0,50,14.0,7.0
18995,108,9,3,16,25,2,05中正區,中正區徐州路臺大醫院側門,0,1,2,B03,1,39.0,3.0,8.0,50,14.0,7.0
18996,108,8,31,18,22,2,05中正區,中正區衡陽路與博愛路口,0,1,1,B03,1,51.0,3.0,8.0,50,4.0,1.0
18997,108,8,31,18,22,2,05中正區,中正區衡陽路與博愛路口,0,1,2,H01,2,63.0,2.0,8.0,50,4.0,1.0
18998,108,8,23,15,45,2,05中正區,中正區中華路1段65號,0,1,1,C03,1,52.0,2.0,7.0,50,14.0,9.0
18999,108,8,23,15,45,2,05中正區,中正區中華路1段65號,0,1,2,B03,1,30.0,3.0,7.0,50,14.0,9.0
19000,108,8,23,15,45,2,05中正區,中正區中華路1段65號,0,1,3,A02,1,57.0,3.0,7.0,50,14.0,9.0
19001,108,8,25,14,30,2,05中正區,中正區忠孝東路1段49巷與忠孝東路1段口,0,1,1,B03,1,40.0,3.0,8.0,50,3.0,1.0
19002,108,8,25,14,30,2,05中正區,中正區忠孝東路1段49巷與忠孝東路1段口,0,1,2,C03,1,33.0,2.0,8.0,50,3.0,1.0
19003,108,9,1,18,35,2,05中正區,中正區新生南路1段168號,0,1,1,C03,1,38.0,2.0,8.0,50,14.0,9.0
19004,108,9,1,18,35,2,05中正區,中正區新生南路1段168號,0,1,2,C03,1,32.0,3.0,8.0,50,14.0,9.0
19005,108,8,26,2,48,2,05中正區,中正區忠孝東路2段與新生南路1段口,0,1,1,B03,1,26.0,3.0,7.0,50,5.0,1.0
19006,108,8,26,2,48,2,05中正區,中正區忠孝東路2段與新生南路1段口,0,1,2,C03,1,54.0,2.0,7.0,50,5.0,1.0
19007,108,8,20,9,35,2,05中正區,中正區中華路1段21巷8號,0,1,1,C03,1,27.0,2.0,8.0,40,13.0,9.0
19008,108,8,20,9,35,2,05中正區,中正區中華路1段21巷8號,0,1,2,B01,1,39.0,3.0,8.0,40,13.0,9.0
19009,108,8,20,9,35,2,05中正區,中正區中華路1段21巷8號,0,1,3,B03,3,0.0,,8.0,40,13.0,9.0
19010,108,9,1,15,29,2,05中正區,中正區新生南路1段170巷與新生南路1段口,0,1,1,B03,2,42.0,3.0,8.0,50,3.0,2.0
19011,108,9,1,15,29,2,05中正區,中正區新生南路1段170巷與新生南路1段口,0,1,2,C03,1,49.0,2.0,8.0,50,3.0,2.0
19012,108,9,8,21,36,2,05中正區,中正區忠孝西路1段86號與重慶北路口,0,1,1,B01,1,48.0,3.0,8.0,50,4.0,2.0
19013,108,9,8,21,36,2,05中正區,中正區忠孝西路1段86號與重慶北路口,0,1,2,H01,1,92.0,2.0,8.0,50,4.0,2.0
19014,108,9,12,17,32,2,05中正區,中正區桃源街與衡陽路口,0,1,1,B03,1,37.0,3.0,8.0,50,3.0,1.0
19015,108,9,12,17,32,2,05中正區,中正區桃源街與衡陽路口,0,1,2,H01,2,61.0,2.0,8.0,50,3.0,1.0
19016,108,9,12,18,54,2,05中正區,中正區許昌街40號,0,1,1,C03,1,28.0,3.0,8.0,40,14.0,9.0
19017,108,9,12,18,54,2,05中正區,中正區許昌街40號,0,1,2,H01,1,27.0,2.0,8.0,40,14.0,9.0
19018,108,9,13,18,49,2,05中正區,中正區青島西路7號,0,2,1,B03,1,22.0,3.0,8.0,50,14.0,9.0
19019,108,9,13,18,49,2,05中正區,中正區青島西路7號,0,2,2,C03,1,23.0,2.0,8.0,50,14.0,9.0
19020,108,9,13,18,49,2,05中正區,中正區青島西路7號,0,2,3,H02,2,20.0,2.0,8.0,50,14.0,9.0
19021,108,8,8,22,4,2,05中正區,中正區重慶北路1段與鄭州路口,0,1,1,B02,1,46.0,3.0,6.0,50,4.0,1.0
19022,108,8,8,22,4,2,05中正區,中正區重慶北路1段與鄭州路口,0,1,2,B03,2,32.0,2.0,6.0,50,4.0,1.0
19023,108,8,13,6,50,2,05中正區,中正區貴陽街1段與懷寧街口,0,1,1,B03,1,22.0,3.0,8.0,50,3.0,1.0
19024,108,8,13,6,50,2,05中正區,中正區貴陽街1段與懷寧街口,0,1,2,C03,1,18.0,2.0,8.0,50,3.0,1.0
19025,108,8,13,15,55,2,05中正區,中正區臨沂街75巷8號,0,1,1,B12,1,33.0,3.0,8.0,40,13.0,9.0
19026,108,8,13,15,55,2,05中正區,中正區臨沂街75巷8號,0,1,2,C03,2,38.0,2.0,8.0,40,13.0,9.0
19027,108,8,13,16,57,2,05中正區,中正區漢口街1段與中華路1段口,0,1,1,B01,1,60.0,3.0,8.0,50,4.0,1.0
19028,108,8,13,16,57,2,05中正區,中正區漢口街1段與中華路1段口,0,1,2,C03,2,19.0,2.0,8.0,50,4.0,1.0
19029,108,8,21,0,5,2,05中正區,中正區公園路與許昌街口,0,1,1,C03,1,29.0,2.0,7.0,40,4.0,1.0
19030,108,8,21,0,5,2,05中正區,中正區公園路與許昌街口,0,1,2,B01,1,53.0,3.0,7.0,40,4.0,1.0
19031,108,8,26,21,13,2,05中正區,中正區愛國東路與杭州南路2段口,0,1,1,B01,1,69.0,3.0,8.0,50,4.0,1.0
19032,108,8,26,21,13,2,05中正區,中正區愛國東路與杭州南路2段口,0,1,2,H01,2,40.0,2.0,8.0,50,4.0,1.0
19033,108,8,28,11,20,2,05中正區,中正區重慶南路1段與襄陽路口,0,1,1,B03,1,60.0,3.0,8.0,50,3.0,1.0
19034,108,8,28,11,20,2,05中正區,中正區重慶南路1段與襄陽路口,0,1,2,C03,2,22.0,2.0,8.0,50,3.0,1.0
19035,108,8,31,7,45,2,05中正區,中正區北平西路(西區停車場入口),0,1,1,B03,1,45.0,3.0,8.0,50,14.0,9.0
19036,108,8,31,7,45,2,05中正區,中正區北平西路(西區停車場入口),0,1,2,C03,1,43.0,2.0,8.0,50,14.0,9.0
19037,108,8,31,15,33,2,05中正區,中正區襄陽路與懷寧街口,0,1,1,C03,1,39.0,2.0,8.0,50,4.0,1.0
19038,108,8,31,15,33,2,05中正區,中正區襄陽路與懷寧街口,0,1,2,B03,2,28.0,3.0,8.0,50,4.0,1.0
19039,108,8,31,15,33,2,05中正區,中正區襄陽路與懷寧街口,0,1,3,A02,1,49.0,3.0,8.0,50,4.0,1.0
19040,108,9,12,8,30,2,05中正區,中正區許昌街34號前,0,1,2,C03,1,49.0,2.0,8.0,50,14.0,9.0
19041,108,9,13,14,28,2,05中正區,中正區林森南路與濟南路1段口,0,2,1,C03,1,27.0,2.0,8.0,50,4.0,1.0
19042,108,9,13,14,28,2,05中正區,中正區林森南路與濟南路1段口,0,2,2,C03,1,44.0,2.0,8.0,50,4.0,1.0
19043,108,9,24,17,20,2,05中正區,中正區延平南路與愛國西路口,0,2,1,C03,1,30.0,2.0,8.0,50,14.0,9.0
19044,108,9,2,10,35,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,1,1,C03,1,18.0,3.0,8.0,50,4.0,1.0
19045,108,9,2,10,35,2,05中正區,中正區重慶南路1段與貴陽街1段口,0,1,2,C03,1,26.0,2.0,8.0,50,4.0,1.0
19046,108,9,2,12,29,2,05中正區,中正區金山北路迴轉道(三創旁),0,1,1,B12,1,56.0,3.0,8.0,50,14.0,6.0
19047,108,9,2,12,29,2,05中正區,中正區金山北路迴轉道(三創旁),0,1,2,H01,1,66.0,2.0,8.0,50,14.0,6.0
19048,108,9,5,22,9,2,05中正區,中正區中山南路與凱達格蘭大道口,0,1,1,C03,2,47.0,2.0,6.0,50,14.0,9.0
19049,108,9,5,22,9,2,05中正區,中正區中山南路與凱達格蘭大道口,0,1,2,,3,0.0,,6.0,50,14.0,9.0
19050,108,9,10,8,43,2,05中正區,中正區武昌街1段與延平南路口,0,3,1,C03,1,23.0,2.0,8.0,50,4.0,1.0
19051,108,9,10,8,43,2,05中正區,中正區武昌街1段與延平南路口,0,3,2,C03,1,36.0,2.0,8.0,50,4.0,1.0
19052,108,9,10,8,43,2,05中正區,中正區武昌街1段與延平南路口,0,3,3,H02,2,26.0,2.0,8.0,50,4.0,1.0
19053,108,9,12,7,56,2,05中正區,中正區金山北路與八德路1段口,0,1,1,C03,1,25.0,2.0,8.0,50,4.0,1.0
19054,108,9,12,7,56,2,05中正區,中正區金山北路與八德路1段口,0,1,2,B01,1,58.0,3.0,8.0,50,4.0,1.0
19055,108,9,21,21,23,2,05中正區,中正區忠孝東路1段7號前,0,1,2,F01,1,26.0,2.0,7.0,0,14.0,8.0
19056,108,9,21,21,23,2,05中正區,中正區忠孝東路1段7號前,0,1,1,,3,0.0,,7.0,0,14.0,8.0
19057,108,9,27,7,49,2,05中正區,中正區中山北路1段與市民大道2段口,0,2,1,C03,1,59.0,2.0,7.0,40,4.0,1.0
19058,108,9,27,7,49,2,05中正區,中正區中山北路1段與市民大道2段口,0,2,2,C03,1,22.0,2.0,7.0,40,4.0,1.0
19059,108,9,29,18,25,2,05中正區,中正區中華路1段與漢口街1段口,0,1,1,B03,1,41.0,3.0,6.0,50,4.0,1.0
19060,108,9,29,18,25,2,05中正區,中正區中華路1段與漢口街1段口,0,1,2,C03,1,63.0,2.0,6.0,50,4.0,1.0
19061,108,8,21,17,38,2,05中正區,中正區林森南路與仁愛路1段口,0,1,1,C03,1,25.0,3.0,7.0,50,4.0,1.0
19062,108,8,21,17,38,2,05中正區,中正區林森南路與仁愛路1段口,0,1,2,C03,2,39.0,2.0,7.0,50,4.0,1.0
19063,108,8,23,17,23,2,05中正區,中正區中山南路21號自由廣場前,0,3,2,C03,2,19.0,2.0,8.0,50,14.0,9.0
19064,108,8,23,17,23,2,05中正區,中正區中山南路21號自由廣場前,0,3,1,C03,1,57.0,4.0,8.0,50,14.0,9.0
19065,108,8,23,17,23,2,05中正區,中正區中山南路21號自由廣場前,0,3,3,C03,2,35.0,2.0,8.0,50,14.0,9.0
19066,108,8,23,17,23,2,05中正區,中正區中山南路21號自由廣場前,0,3,4,H02,2,20.0,2.0,8.0,50,14.0,9.0
19067,108,8,26,7,21,2,05中正區,中正區青島東路與鎮江街口,0,1,1,F01,1,72.0,2.0,8.0,50,4.0,1.0
19068,108,8,26,7,21,2,05中正區,中正區青島東路與鎮江街口,0,1,2,C03,1,18.0,3.0,8.0,50,4.0,1.0
19069,108,8,26,15,27,2,05中正區,中正區中山南路與青島西路口口,0,1,1,B03,1,31.0,3.0,8.0,50,4.0,1.0
19070,108,8,26,15,27,2,05中正區,中正區中山南路與青島西路口口,0,1,2,C03,1,20.0,2.0,8.0,50,4.0,1.0
19071,108,9,9,19,30,2,05中正區,中正區濟南路1段與鎮江街口,0,1,1,B02,1,40.0,3.0,8.0,50,3.0,2.0
19072,108,9,9,19,30,2,05中正區,中正區濟南路1段與鎮江街口,0,1,2,H01,2,49.0,2.0,8.0,50,3.0,2.0
19073,108,9,9,22,0,2,05中正區,中正區忠孝東路1段7號,0,1,2,C03,2,29.0,2.0,8.0,40,14.0,8.0
