發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序,車種,天候,光線,道路類別,速限,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,旅次目的,X,Y,Unnamed: 0
109,4,10,11,16,2,05中正區,中正區博愛路25號,0,0.0,1,2,B01,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,17.0,1,57.0,3.0,10.0,3.0,4.0,,7.0,15.0,1.0,4.0,2.0,3.0,14.0,23.0,1.0,22.0,9.0,121.5113998,25.04526159,14785.0
109,4,10,11,16,2,05中正區,中正區博愛路25號,0,0.0,1,3,H02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,17.0,2,30.0,2.0,9.0,4.0,5.0,,7.0,20.0,8.0,20.0,10.0,16.0,67.0,23.0,1.0,22.0,9.0,121.5113998,25.04526159,14786.0
109,4,11,17,19,2,05中正區,中正區博愛路68號,0,0.0,1,1,B03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,1.0,1.0,10.0,5.0,5.0,2.0,15.0,2,50.0,3.0,10.0,1.0,1.0,,7.0,1.0,1.0,8.0,2.0,1.0,43.0,43.0,1.0,22.0,9.0,121.5113728,25.04515672,14980.0
109,4,11,17,19,2,05中正區,中正區博愛路68號,0,0.0,1,2,C03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,1.0,1.0,10.0,5.0,5.0,2.0,15.0,1,23.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,14.0,43.0,43.0,1.0,22.0,9.0,121.5113728,25.04515672,14981.0
109,4,17,17,7,2,05中正區,中正區博愛路134號,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,10.0,5.0,5.0,2.0,17.0,1,49.0,4.0,11.0,3.0,4.0,,7.0,21.0,7.0,19.0,11.0,15.0,42.0,42.0,2.0,22.0,9.0,121.5114792,25.04300383,15957.0
109,4,17,17,7,2,05中正區,中正區博愛路134號,0,0.0,1,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,10.0,5.0,5.0,2.0,17.0,1,31.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,14.0,44.0,42.0,1.0,22.0,9.0,121.5114792,25.04300383,15958.0
109,7,14,16,20,2,05中正區,中正區博愛路172號,0,0.0,1,1,B03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,16.0,1,23.0,3.0,10.0,1.0,1.0,,7.0,1.0,1.0,8.0,2.0,4.0,19.0,19.0,1.0,22.0,9.0,121.5109549,25.03687241,29459.0
109,7,14,16,20,2,05中正區,中正區博愛路172號,0,0.0,1,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,16.0,1,42.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,11.0,44.0,19.0,1.0,22.0,9.0,121.5109549,25.03687241,29460.0
109,8,17,11,25,2,05中正區,中正區博愛路2號,0,0.0,2,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,1.0,12.0,1,23.0,2.0,9.0,1.0,1.0,,7.0,5.0,1.0,10.0,1.0,13.0,8.0,8.0,1.0,22.0,9.0,121.5112644,25.04690199,34757.0
109,8,17,11,25,2,05中正區,中正區博愛路2號,0,0.0,2,2,B03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,1.0,12.0,1,40.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,8.0,1.0,5.0,44.0,8.0,1.0,22.0,9.0,121.5112644,25.04690199,34758.0
109,8,17,11,25,2,05中正區,中正區博愛路2號,0,0.0,2,3,H02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,1.0,12.0,2,23.0,2.0,9.0,4.0,5.0,,7.0,20.0,8.0,20.0,10.0,16.0,67.0,8.0,1.0,22.0,9.0,121.5112644,25.04690199,34759.0
109,8,26,15,27,2,05中正區,中正區博愛路114號,0,0.0,1,1,H01,8.0,1.0,5.0,0,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,1.0,3.0,2,54.0,2.0,7.0,4.0,5.0,,8.0,20.0,8.0,20.0,10.0,16.0,51.0,51.0,1.0,22.0,9.0,121.5114883,25.04355143,36285.0
109,8,26,15,27,2,05中正區,中正區博愛路114號,0,0.0,1,2,C03,8.0,1.0,5.0,0,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,1.0,3.0,1,22.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,11.0,23.0,51.0,1.0,22.0,9.0,121.5114883,25.04355143,36286.0
109,9,19,11,55,2,05中正區,中正區愛國西路向西一般車道(近博愛路),0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,5.0,2.0,17.0,1,22.0,3.0,10.0,3.0,4.0,,7.0,7.0,1.0,10.0,2.0,14.0,7.0,7.0,1.0,22.0,9.0,121.5113416,25.03580184,40016.0
109,9,19,11,55,2,05中正區,中正區愛國西路向西一般車道(近博愛路),0,0.0,1,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,3.0,4.0,5.0,2.0,17.0,1,59.0,2.0,9.0,3.0,4.0,,7.0,9.0,1.0,10.0,2.0,12.0,44.0,7.0,1.0,22.0,9.0,121.5113416,25.03580184,40017.0
108,6,19,17,37,2,05中正區,中正區博愛路25號騎樓前,0,,1,1,B03,8.0,,,50,15.0,22.0,,,,,,,,,,,,,1,36.0,3.0,,,,,,,,,,,,,,,,,,18270.0
108,6,19,17,37,2,05中正區,中正區博愛路25號騎樓前,0,,1,2,F01,8.0,,,50,15.0,22.0,,,,,,,,,,,,,2,83.0,2.0,,,,,,,,,,,,,,,,,,18271.0
108,9,1,11,43,2,05中正區,中正區博愛路133號前,0,,1,1,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,51.0,3.0,,,,,,,,,,,,,,,,,,18930.0
108,9,1,11,43,2,05中正區,中正區博愛路133號前,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,51.0,2.0,,,,,,,,,,,,,,,,,,18931.0
108,5,30,12,52,2,05中正區,中正區博愛路53號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,43.0,2.0,,,,,,,,,,,,,,,,,,19982.0
108,5,30,12,52,2,05中正區,中正區博愛路53號,0,,1,2,B01,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,47.0,3.0,,,,,,,,,,,,,,,,,,19983.0
108,5,18,11,43,2,05中正區,中正區博愛路89號,0,,1,1,A02,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,55.0,3.0,,,,,,,,,,,,,,,,,,19986.0
108,5,18,11,43,2,05中正區,中正區博愛路89號,0,,1,2,H02,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,76.0,2.0,,,,,,,,,,,,,,,,,,19987.0
108,5,15,17,30,2,05中正區,中正區博愛路156號,0,,1,1,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,2,36.0,2.0,,,,,,,,,,,,,,,,,,20089.0
108,5,15,17,30,2,05中正區,中正區博愛路156號,0,,1,2,B02,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,20.0,3.0,,,,,,,,,,,,,,,,,,20090.0
108,2,19,10,0,2,05中正區,中正區博愛路131號前,0,,2,1,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,77.0,3.0,,,,,,,,,,,,,,,,,,20228.0
108,2,19,10,0,2,05中正區,中正區博愛路131號前,0,,2,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,18.0,2.0,,,,,,,,,,,,,,,,,,20229.0
108,2,19,10,0,2,05中正區,中正區博愛路131號前,0,,2,3,H02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,26.0,2.0,,,,,,,,,,,,,,,,,,20230.0
108,4,2,10,10,2,05中正區,中正區博愛路50號,0,,1,1,B11,7.0,,,0,14.0,9.0,,,,,,,,,,,,,1,47.0,3.0,,,,,,,,,,,,,,,,,,20500.0
108,4,2,10,10,2,05中正區,中正區博愛路50號,0,,1,2,F01,7.0,,,0,14.0,9.0,,,,,,,,,,,,,1,33.0,2.0,,,,,,,,,,,,,,,,,,20501.0
108,2,13,10,34,2,05中正區,中正區博愛路172號前,0,,1,1,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,52.0,3.0,,,,,,,,,,,,,,,,,,20648.0
108,2,13,10,34,2,05中正區,中正區博愛路172號前,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,56.0,2.0,,,,,,,,,,,,,,,,,,20649.0
107,1,18,10,27,2,05中正區,中正區博愛路北門郵局前,0,,1,1,A04,8.0,,,50,11.0,9.0,,,,,,,,,,,,,1,50.0,3.0,,,,,,,,,,,,,,,,,,16950.0
107,1,18,10,27,2,05中正區,中正區博愛路北門郵局前,0,,1,2,C03,8.0,,,50,11.0,9.0,,,,,,,,,,,,,1,85.0,2.0,,,,,,,,,,,,,,,,,,16951.0
107,2,8,12,10,2,05中正區,中正區博愛路127號,0,,1,1,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,71.0,2.0,,,,,,,,,,,,,,,,,,17376.0
107,2,8,12,10,2,05中正區,中正區博愛路127號,0,,1,2,B12,7.0,,,50,14.0,9.0,,,,,,,,,,,,,1,33.0,3.0,,,,,,,,,,,,,,,,,,17377.0
107,9,3,11,14,2,05中正區,中正區博愛路83號,0,,1,1,A02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,37.0,3.0,,,,,,,,,,,,,,,,,,18731.0
107,9,3,11,14,2,05中正區,中正區博愛路83號,0,,1,2,H02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,89.0,2.0,,,,,,,,,,,,,,,,,,18732.0
106,2,2,18,33,2,05中正區,中正區博愛路119號前,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,35.0,2.0,,,,,,,,,,,,,,,,,,17219.0
106,2,2,18,33,2,05中正區,中正區博愛路119號前,0,,1,2,B01,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,63.0,3.0,,,,,,,,,,,,,,,,,,17270.0
106,5,9,17,40,2,05中正區,中正區博愛路25號前,0,,1,1,C03,8.0,,,50,4.0,2.0,,,,,,,,,,,,,1,29.0,2.0,,,,,,,,,,,,,,,,,,17868.0
106,5,9,17,40,2,05中正區,中正區博愛路25號前,0,,1,2,B03,8.0,,,50,4.0,2.0,,,,,,,,,,,,,1,53.0,3.0,,,,,,,,,,,,,,,,,,17869.0
106,5,24,15,54,2,05中正區,中正區博愛路80號,0,,2,1,H01,7.0,,,50,14.0,9.0,,,,,,,,,,,,,2,78.0,2.0,,,,,,,,,,,,,,,,,,18072.0
106,5,24,15,54,2,05中正區,中正區博愛路80號,0,,2,2,C03,7.0,,,50,14.0,9.0,,,,,,,,,,,,,2,19.0,2.0,,,,,,,,,,,,,,,,,,18073.0
106,7,8,17,7,2,05中正區,中正區博愛路114號前,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,21.0,2.0,,,,,,,,,,,,,,,,,,18494.0
106,7,8,17,7,2,05中正區,中正區博愛路114號前,0,,1,2,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,26.0,3.0,,,,,,,,,,,,,,,,,,18495.0
106,12,10,20,55,2,05中正區,中正區博愛路73號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,27.0,2.0,,,,,,,,,,,,,,,,,,19679.0
106,12,10,20,55,2,05中正區,中正區博愛路73號,0,,1,2,B01,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,65.0,3.0,,,,,,,,,,,,,,,,,,19680.0
106,12,10,20,55,2,05中正區,中正區博愛路73號,0,,1,3,,8.0,,,50,14.0,9.0,,,,,,,,,,,,,3,0.0,,,,,,,,,,,,,,,,,,,19681.0
