發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,2-30日死亡人數,受傷人數,當事人序,車種,天候,光線,道路類別,速限,道路型態,事故位置,路面狀況1,路面狀況2,路面狀況3,道路障礙1,道路障礙2,號誌1,號誌2,車道劃分-分向,車道劃分-分道1,車道劃分-分道2,車道劃分-分道3,事故類型及型態,性別,年齡,受傷程度,主要傷處,保護裝置,行動電話,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位1,車輛撞擊部位2,肇因碼-個別,肇因碼-主要,個人肇逃否,職業,旅次目的,X,Y,Unnamed: 0
109,4,9,8,5,2,05中正區,中正區重慶南路1段165號,0,0.0,1,2,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,5.0,2.0,17.0,1,57.0,3.0,10.0,1.0,1.0,,7.0,15.0,1.0,10.0,1.0,13.0,44.0,23.0,1.0,22.0,9.0,121.5128641,25.03869055,14555.0
109,4,9,8,5,2,05中正區,中正區重慶南路1段165號,0,0.0,1,3,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,5.0,2.0,17.0,2,27.0,3.0,10.0,1.0,1.0,,7.0,15.0,1.0,10.0,1.0,12.0,23.0,23.0,1.0,22.0,9.0,121.5128641,25.03869055,14556.0
109,4,9,8,5,2,05中正區,中正區重慶南路1段165號,0,0.0,1,4,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,5.0,2.0,17.0,2,20.0,2.0,9.0,1.0,1.0,,7.0,15.0,1.0,10.0,1.0,12.0,23.0,23.0,1.0,22.0,9.0,121.5128641,25.03869055,14557.0
109,4,24,8,5,2,05中正區,中正區重慶南路1段104號,0,0.0,1,1,C03,6.0,1.0,5.0,0,14.0,9.0,1.0,4.0,3.0,4.0,7.0,1.0,1.0,5.0,4.0,5.0,2.0,18.0,1,25.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,14.0,42.0,42.0,1.0,22.0,9.0,121.5131812,25.04235085,16944.0
109,4,24,8,5,2,05中正區,中正區重慶南路1段104號,0,0.0,1,2,,6.0,1.0,5.0,0,14.0,9.0,1.0,4.0,3.0,4.0,7.0,1.0,1.0,5.0,4.0,5.0,2.0,18.0,3,,,,,,,,,,,,,67.0,42.0,,,,121.5131812,25.04235085,16946.0
109,4,28,18,30,2,05中正區,中正區重慶南路1段43號,0,0.0,1,1,C03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,2.0,1.0,7.0,4.0,5.0,2.0,16.0,2,26.0,2.0,8.0,1.0,1.0,,7.0,7.0,1.0,10.0,1.0,13.0,7.0,7.0,1.0,22.0,9.0,121.5132225,25.04461939,17607.0
109,4,28,18,30,2,05中正區,中正區重慶南路1段43號,0,0.0,1,2,B03,8.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,2.0,1.0,7.0,4.0,5.0,2.0,16.0,1,29.0,3.0,10.0,1.0,4.0,,7.0,9.0,1.0,8.0,1.0,1.0,23.0,7.0,1.0,22.0,9.0,121.5132225,25.04461939,17608.0
109,5,2,14,15,2,05中正區,中正區重慶南路1段80號前,0,0.0,1,1,B01,8.0,1.0,5.0,50,14.0,13.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,16.0,1,65.0,3.0,10.0,1.0,1.0,,7.0,8.0,1.0,4.0,1.0,1.0,43.0,43.0,1.0,22.0,9.0,121.5131597,25.04325799,18213.0
109,5,2,14,15,2,05中正區,中正區重慶南路1段80號前,0,0.0,1,2,C03,8.0,1.0,5.0,50,14.0,13.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,16.0,1,46.0,2.0,8.0,1.0,1.0,,7.0,9.0,1.0,10.0,1.0,13.0,43.0,43.0,1.0,22.0,9.0,121.5131597,25.04325799,18214.0
109,5,2,14,15,2,05中正區,中正區重慶南路1段80號前,0,0.0,1,3,H02,8.0,1.0,5.0,50,14.0,13.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,16.0,2,44.0,3.0,10.0,1.0,5.0,,7.0,20.0,8.0,20.0,10.0,16.0,67.0,43.0,1.0,22.0,9.0,121.5131597,25.04325799,18215.0
109,5,6,8,30,2,05中正區,中正區重慶南路1段114號,0,0.0,3,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,17.0,1,19.0,3.0,10.0,1.0,1.0,,7.0,8.0,1.0,10.0,2.0,12.0,7.0,7.0,1.0,22.0,9.0,121.5131083,25.04177934,18779.0
109,5,6,8,30,2,05中正區,中正區重慶南路1段114號,0,0.0,3,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,17.0,1,18.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,11.0,44.0,7.0,1.0,22.0,9.0,121.5131083,25.04177934,18780.0
109,5,6,8,30,2,05中正區,中正區重慶南路1段114號,0,0.0,3,3,H02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,17.0,1,19.0,2.0,7.0,1.0,1.0,,7.0,20.0,8.0,20.0,10.0,16.0,67.0,7.0,1.0,22.0,9.0,121.5131083,25.04177934,18781.0
109,5,6,8,30,2,05中正區,中正區重慶南路1段114號,0,0.0,3,4,H02,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,17.0,2,18.0,2.0,9.0,4.0,5.0,,7.0,20.0,8.0,20.0,10.0,16.0,67.0,7.0,1.0,22.0,9.0,121.5131083,25.04177934,18782.0
109,5,28,14,45,2,05中正區,中正區重慶南路1段120號,0,0.0,1,1,B01,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,1,54.0,3.0,10.0,1.0,1.0,,7.0,8.0,1.0,1.0,1.0,15.0,7.0,7.0,1.0,22.0,9.0,121.5130861,25.04078731,22035.0
109,5,28,14,45,2,05中正區,中正區重慶南路1段120號,0,0.0,1,2,C03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,1,23.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,8.0,1.0,14.0,42.0,7.0,1.0,22.0,9.0,121.5130861,25.04078731,22036.0
109,6,5,13,53,2,05中正區,中正區重慶南路1段2號附近側附近,0,0.0,1,1,B03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,10.0,3.0,5.0,1.0,12.0,1,58.0,3.0,10.0,1.0,1.0,,7.0,14.0,1.0,8.0,2.0,4.0,40.0,40.0,1.0,22.0,9.0,121.5132578,25.04697851,23277.0
109,6,5,13,53,2,05中正區,中正區重慶南路1段2號附近側附近,0,0.0,1,2,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,10.0,3.0,5.0,1.0,12.0,1,36.0,2.0,8.0,1.0,1.0,,7.0,6.0,1.0,10.0,2.0,12.0,44.0,40.0,1.0,22.0,9.0,121.5132578,25.04697851,23278.0
109,6,8,7,44,2,05中正區,中正區重慶南路1段129號,0,0.0,1,1,A02,8.0,1.0,8.0,50,15.0,22.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,3.0,5.0,1.0,9.0,1,37.0,3.0,10.0,1.0,1.0,,7.0,1.0,1.0,2.0,2.0,15.0,43.0,43.0,1.0,22.0,9.0,121.5131711,25.04201181,23655.0
109,6,8,7,44,2,05中正區,中正區重慶南路1段129號,0,0.0,1,2,H02,8.0,1.0,8.0,50,15.0,22.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,3.0,5.0,1.0,9.0,2,68.0,2.0,5.0,4.0,5.0,,7.0,21.0,8.0,20.0,10.0,15.0,67.0,43.0,1.0,22.0,9.0,121.5131711,25.04201181,23656.0
109,6,20,17,3,2,05中正區,中正區重慶南路1段126巷2號,0,0.0,1,1,C03,8.0,1.0,5.0,30,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,16.0,2,53.0,2.0,9.0,1.0,1.0,,7.0,1.0,1.0,10.0,2.0,14.0,19.0,19.0,1.0,22.0,9.0,121.5116669,25.03715019,25658.0
109,6,20,17,3,2,05中正區,中正區重慶南路1段126巷2號,0,0.0,1,2,B12,8.0,1.0,5.0,30,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,5.0,5.0,2.0,16.0,1,58.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,8.0,2.0,2.0,44.0,19.0,1.0,22.0,9.0,121.5116669,25.03715019,25659.0
109,6,30,14,52,2,05中正區,中正區重慶南路1段122號,0,0.0,1,1,B03,8.0,1.0,5.0,50,4.0,1.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,5.0,1.0,16.0,1,51.0,3.0,10.0,1.0,1.0,,7.0,6.0,1.0,4.0,1.0,6.0,9.0,9.0,1.0,22.0,9.0,121.5129381,25.04051649,27157.0
109,6,30,14,52,2,05中正區,中正區重慶南路1段122號,0,0.0,1,2,C04,8.0,1.0,5.0,50,4.0,1.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,5.0,4.0,5.0,1.0,16.0,2,62.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,11.0,1.0,14.0,23.0,9.0,1.0,22.0,9.0,121.5129381,25.04051649,27158.0
109,7,21,9,14,2,05中正區,中正區重慶南路1段43號,0,0.0,2,1,C03,8.0,1.0,5.0,50,4.0,2.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,10.0,4.0,5.0,2.0,16.0,1,22.0,2.0,9.0,1.0,1.0,,7.0,5.0,1.0,10.0,2.0,14.0,8.0,8.0,1.0,22.0,9.0,121.5132574,25.04506735,30527.0
109,7,21,9,14,2,05中正區,中正區重慶南路1段43號,0,0.0,2,2,C03,8.0,1.0,5.0,50,4.0,2.0,1.0,5.0,4.0,5.0,7.0,1.0,1.0,10.0,4.0,5.0,2.0,16.0,1,29.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,12.0,44.0,8.0,1.0,22.0,9.0,121.5132574,25.04506735,30528.0
109,7,22,8,30,2,05中正區,中正區重慶南路1段北一女旁,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,5.0,5.0,1.0,12.0,1,32.0,2.0,9.0,1.0,1.0,,7.0,7.0,1.0,10.0,2.0,14.0,7.0,7.0,1.0,22.0,9.0,121.5127315,25.03740829,30676.0
109,7,22,8,30,2,05中正區,中正區重慶南路1段北一女旁,0,0.0,1,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,5.0,5.0,1.0,12.0,1,19.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,11.0,26.0,7.0,1.0,22.0,9.0,121.5127315,25.03740829,30677.0
109,7,22,8,30,2,05中正區,中正區重慶南路1段北一女旁,0,0.0,1,3,B01,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,5.0,5.0,1.0,12.0,2,35.0,3.0,10.0,1.0,1.0,,7.0,14.0,1.0,4.0,2.0,4.0,44.0,7.0,1.0,22.0,9.0,121.5127315,25.03740829,30678.0
109,8,6,11,10,2,05中正區,中正區重慶南路1段129號,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,8.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,1.0,2.0,1,19.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,10.0,9.0,11.0,23.0,23.0,1.0,21.0,8.0,121.5132418,25.04206085,33057.0
109,8,6,11,10,2,05中正區,中正區重慶南路1段129號,0,0.0,1,2,H02,8.0,1.0,5.0,50,14.0,8.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,1.0,2.0,1,80.0,2.0,8.0,4.0,5.0,,7.0,19.0,8.0,20.0,10.0,16.0,67.0,23.0,1.0,21.0,8.0,121.5132418,25.04206085,33058.0
109,8,6,11,10,2,05中正區,中正區重慶南路1段129號,0,0.0,1,3,A02,8.0,1.0,5.0,50,14.0,8.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,1.0,2.0,1,59.0,4.0,11.0,3.0,4.0,,7.0,15.0,7.0,19.0,11.0,15.0,38.0,23.0,2.0,22.0,9.0,121.5132418,25.04206085,33059.0
109,8,10,18,40,2,05中正區,中正區重慶南路1段122號,0,0.0,2,1,C03,6.0,3.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,1.0,13.0,1,21.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,13.0,44.0,44.0,1.0,22.0,9.0,121.5130037,25.04065847,33714.0
109,8,10,18,40,2,05中正區,中正區重慶南路1段122號,0,0.0,2,2,C03,6.0,3.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,1.0,13.0,1,22.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,11.0,16.0,44.0,1.0,22.0,9.0,121.5130037,25.04065847,33715.0
109,8,26,17,50,2,05中正區,中正區重慶南路1段2號,0,0.0,1,1,C03,8.0,2.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,8.0,1,46.0,3.0,10.0,1.0,1.0,,7.0,1.0,1.0,10.0,2.0,11.0,19.0,19.0,1.0,22.0,9.0,121.5132541,25.04673178,36300.0
109,8,26,17,50,2,05中正區,中正區重慶南路1段2號,0,0.0,1,2,H01,8.0,2.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,8.0,2,75.0,2.0,5.0,4.0,5.0,,8.0,17.0,8.0,20.0,10.0,16.0,54.0,19.0,1.0,22.0,9.0,121.5132541,25.04673178,36301.0
109,9,5,17,10,2,05中正區,中正區重慶南路1段136巷對面,0,0.0,1,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,13.0,1,22.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,1.0,11.0,16.0,16.0,1.0,22.0,9.0,121.5125826,25.03624493,37920.0
109,9,5,17,10,2,05中正區,中正區重慶南路1段136巷對面,0,0.0,1,2,B01,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,13.0,1,64.0,3.0,10.0,1.0,1.0,,7.0,14.0,1.0,4.0,1.0,6.0,44.0,16.0,1.0,22.0,9.0,121.5125826,25.03624493,37921.0
109,9,6,12,6,2,05中正區,中正區重慶南路1段124號,0,0.0,2,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,12.0,1,22.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,11.0,13.0,13.0,1.0,22.0,9.0,121.5127333,25.0381915,38007.0
109,9,6,12,6,2,05中正區,中正區重慶南路1段124號,0,0.0,2,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,4.0,5.0,2.0,12.0,1,32.0,2.0,9.0,1.0,1.0,,7.0,10.0,1.0,10.0,2.0,13.0,7.0,13.0,1.0,22.0,9.0,121.5127333,25.0381915,38008.0
109,9,19,13,47,2,05中正區,中正區重慶南路1段165號,0,0.0,1,1,B03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,2.0,5.0,2.0,12.0,1,37.0,3.0,10.0,1.0,1.0,,7.0,11.0,1.0,8.0,2.0,4.0,26.0,26.0,1.0,22.0,9.0,121.5148273,25.03864457,40042.0
109,9,19,13,47,2,05中正區,中正區重慶南路1段165號,0,0.0,1,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,5.0,2.0,5.0,2.0,12.0,1,28.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,11.0,44.0,26.0,1.0,22.0,9.0,121.5148273,25.03864457,40044.0
109,9,26,7,9,2,05中正區,中正區重慶南路1段122號,0,0.0,2,1,C03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,13.0,1,23.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,9.0,2.0,11.0,16.0,16.0,1.0,22.0,9.0,121.5128222,25.03906518,41264.0
109,9,26,7,9,2,05中正區,中正區重慶南路1段122號,0,0.0,2,2,C03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,13.0,1,67.0,2.0,9.0,1.0,1.0,,7.0,14.0,1.0,10.0,2.0,13.0,44.0,16.0,1.0,22.0,9.0,121.5128222,25.03906518,41265.0
109,9,26,7,9,2,05中正區,中正區重慶南路1段122號,0,0.0,2,3,H02,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,13.0,2,65.0,2.0,9.0,4.0,5.0,,7.0,20.0,8.0,20.0,10.0,16.0,67.0,16.0,1.0,22.0,9.0,121.5128222,25.03906518,41266.0
109,11,5,22,14,2,05中正區,中正區重慶南路1段122號,0,0.0,1,1,B03,6.0,3.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,2.0,5.0,2.0,17.0,2,54.0,3.0,10.0,1.0,1.0,,7.0,8.0,1.0,8.0,2.0,5.0,26.0,26.0,1.0,22.0,9.0,121.5129892,25.04055249,48137.0
109,11,5,22,14,2,05中正區,中正區重慶南路1段122號,0,0.0,1,2,C03,6.0,3.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,2.0,5.0,2.0,17.0,2,29.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,14.0,44.0,26.0,1.0,22.0,9.0,121.5129892,25.04055249,48139.0
109,11,13,8,35,2,05中正區,中正區重慶南路1段115號前,0,0.0,1,1,C03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,1.0,16.0,2,40.0,2.0,7.0,1.0,1.0,,7.0,9.0,1.0,10.0,1.0,12.0,43.0,43.0,1.0,21.0,1.0,121.5133379,25.04263366,49606.0
109,11,13,8,35,2,05中正區,中正區重慶南路1段115號前,0,0.0,1,2,C03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,1.0,16.0,1,26.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,10.0,1.0,14.0,43.0,43.0,1.0,21.0,1.0,121.5133379,25.04263366,49608.0
109,11,13,8,35,2,05中正區,中正區重慶南路1段115號前,0,0.0,1,3,C03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,1.0,16.0,1,57.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,10.0,1.0,11.0,43.0,43.0,1.0,21.0,1.0,121.5133379,25.04263366,49609.0
109,11,24,8,57,2,05中正區,中正區重慶南路1段1號,0,0.0,2,1,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,10.0,2,64.0,2.0,7.0,1.0,1.0,,7.0,9.0,3.0,18.0,2.0,11.0,44.0,44.0,1.0,22.0,9.0,121.5132988,25.04704215,51659.0
109,11,24,8,57,2,05中正區,中正區重慶南路1段1號,0,0.0,2,2,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,10.0,1,51.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,11.0,43.0,44.0,1.0,22.0,9.0,121.5132988,25.04704215,51660.0
109,11,24,8,57,2,05中正區,中正區重慶南路1段1號,0,0.0,2,3,C03,8.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,10.0,4.0,5.0,2.0,10.0,2,26.0,3.0,10.0,3.0,4.0,,7.0,13.0,1.0,10.0,1.0,15.0,44.0,44.0,1.0,22.0,9.0,121.5132988,25.04704215,51661.0
109,12,1,20,6,2,05中正區,中正區重慶南路1段114號,0,0.0,1,1,B03,7.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,9.0,4.0,5.0,1.0,12.0,1,63.0,3.0,10.0,1.0,1.0,,7.0,3.0,1.0,8.0,1.0,8.0,18.0,18.0,1.0,22.0,9.0,121.5132093,25.04193926,53145.0
109,12,1,20,6,2,05中正區,中正區重慶南路1段114號,0,0.0,1,2,C03,7.0,3.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,9.0,4.0,5.0,1.0,12.0,1,61.0,2.0,1.0,1.0,1.0,,7.0,9.0,1.0,10.0,1.0,11.0,43.0,18.0,1.0,22.0,9.0,121.5132093,25.04193926,53146.0
109,12,16,8,32,2,05中正區,中正區重慶南路1段61號,0,0.0,1,1,C03,6.0,1.0,5.0,30,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,1,38.0,3.0,10.0,1.0,1.0,,7.0,6.0,1.0,10.0,1.0,14.0,43.0,43.0,1.0,22.0,9.0,121.5132292,25.04197725,55860.0
109,12,16,8,32,2,05中正區,中正區重慶南路1段61號,0,0.0,1,2,C03,6.0,1.0,5.0,30,14.0,9.0,1.0,4.0,4.0,5.0,7.0,4.0,4.0,9.0,4.0,5.0,2.0,17.0,1,31.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,1.0,11.0,43.0,43.0,1.0,22.0,9.0,121.5132292,25.04197725,55861.0
109,12,21,7,50,2,05中正區,中正區重慶南路1段124號,0,0.0,2,1,B03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,11.0,1,51.0,3.0,10.0,1.0,1.0,,7.0,11.0,1.0,8.0,2.0,15.0,10.0,10.0,1.0,22.0,9.0,121.5127904,25.03873551,56805.0
109,12,21,7,50,2,05中正區,中正區重慶南路1段124號,0,0.0,2,2,C03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,11.0,1,38.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,15.0,44.0,10.0,1.0,22.0,9.0,121.5127904,25.03873551,56806.0
109,12,21,7,50,2,05中正區,中正區重慶南路1段124號,0,0.0,2,3,C03,6.0,1.0,5.0,50,14.0,9.0,1.0,4.0,4.0,5.0,7.0,1.0,1.0,9.0,4.0,5.0,2.0,11.0,1,47.0,2.0,9.0,1.0,1.0,,7.0,9.0,1.0,10.0,2.0,15.0,44.0,10.0,1.0,22.0,9.0,121.5127904,25.03873551,56807.0
109,12,30,12,55,2,05中正區,中正區重慶南路1段165號,0,0.0,1,1,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,2.0,5.0,2.0,17.0,1,36.0,3.0,10.0,1.0,1.0,,7.0,15.0,1.0,10.0,1.0,15.0,16.0,16.0,1.0,22.0,9.0,121.5131463,25.03871849,58566.0
109,12,30,12,55,2,05中正區,中正區重慶南路1段165號,0,0.0,1,2,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,2.0,5.0,2.0,17.0,1,36.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,10.0,1.0,13.0,44.0,16.0,1.0,22.0,9.0,121.5131463,25.03871849,58567.0
109,12,30,12,55,2,05中正區,中正區重慶南路1段165號,0,0.0,1,3,C03,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,2.0,5.0,2.0,17.0,1,38.0,3.0,10.0,1.0,1.0,,7.0,9.0,1.0,10.0,1.0,11.0,44.0,16.0,1.0,22.0,9.0,121.5131463,25.03871849,58568.0
109,12,30,12,55,2,05中正區,中正區重慶南路1段165號,0,0.0,1,4,H02,7.0,1.0,5.0,50,14.0,9.0,1.0,5.0,4.0,5.0,7.0,4.0,4.0,9.0,2.0,5.0,2.0,17.0,1,36.0,2.0,7.0,4.0,5.0,,7.0,20.0,8.0,20.0,10.0,16.0,67.0,16.0,1.0,22.0,9.0,121.5131463,25.03871849,58569.0
108,8,1,17,1,2,05中正區,中正區重慶南路1段94號,0,,1,1,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,19.0,2.0,,,,,,,,,,,,,,,,,,18502.0
108,8,1,17,1,2,05中正區,中正區重慶南路1段94號,0,,1,2,B02,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,28.0,3.0,,,,,,,,,,,,,,,,,,18503.0
108,8,1,17,1,2,05中正區,中正區重慶南路1段94號,0,,1,3,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,28.0,3.0,,,,,,,,,,,,,,,,,,18504.0
108,8,1,17,1,2,05中正區,中正區重慶南路1段94號,0,,1,4,B01,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,35.0,3.0,,,,,,,,,,,,,,,,,,18505.0
108,7,30,21,55,2,05中正區,中正區重慶南路1段38號,0,,1,1,B03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,23.0,3.0,,,,,,,,,,,,,,,,,,18526.0
108,7,30,21,55,2,05中正區,中正區重慶南路1段38號,0,,1,2,C03,8.0,,,50,14.0,9.0,,,,,,,,,,,,,2,31.0,2.0,,,,,,,,,,,,,,,,,,18527.0
108,8,6,14,0,2,05中正區,中正區重慶南路1段129號,0,,1,1,C03,8.0,,,0,14.0,9.0,,,,,,,,,,,,,1,24.0,4.0,,,,,,,,,,,,,,,,,,18535.0
108,8,6,14,0,2,05中正區,中正區重慶南路1段129號,0,,1,2,H02,8.0,,,0,14.0,9.0,,,,,,,,,,,,,2,58.0,2.0,,,,,,,,,,,,,,,,,,18536.0
108,8,6,14,0,2,05中正區,中正區重慶南路1段129號,0,,1,3,A02,8.0,,,0,14.0,9.0,,,,,,,,,,,,,1,48.0,3.0,,,,,,,,,,,,,,,,,,18537.0
108,8,2,8,27,2,05中正區,中正區重慶南路1段2號,0,,2,1,B01,8.0,,,50,14.0,9.0,,,,,,,,,,,,,1,68.0,3.0,,,,,,,,,,,,,,,,,,18635.0
